X Y Z U V W
-1.079619 8.877960 4.410000 -0.078367 0.872474 0.482336
-2.048009 8.700700 4.410000 -0.233171 0.851640 0.469405
-2.725530 8.515201 4.410000 -0.233171 0.851640 0.469405
-3.424855 8.267061 4.410000 -0.302377 0.852184 0.427026
-4.284572 7.857404 4.410000 -0.382479 0.802678 0.457622
-4.679281 7.636594 4.410000 -0.448483 0.801686 0.395175
-5.391318 7.135530 4.410000 -0.521887 0.699011 0.488895
-5.793900 6.834959 4.410000 -0.585159 0.635472 0.503751
-5.982515 6.661278 4.410000 -0.648687 0.620644 0.440461
-6.775097 5.832883 4.410000 -0.648687 0.620644 0.440461
-7.499069 4.894489 4.410000 -0.759514 0.526342 0.382234
-7.625126 4.712587 4.410000 -0.759514 0.526342 0.382234
-7.720817 4.544745 4.410000 -0.802678 0.457622 0.382479
-8.156443 3.660995 4.410000 -0.829480 0.337457 0.445068
-8.558179 2.673517 4.410000 -0.829480 0.337457 0.445068
-8.590435 2.574655 4.410000 -0.818634 0.267099 0.508425
-8.629865 2.417886 4.410000 -0.889788 0.180319 0.419240
-8.853659 1.313570 4.410000 -0.901705 0.082070 0.424492
-8.917778 0.609103 4.410000 -0.901705 0.082070 0.424492
-8.952353 0.000000 4.410000 -0.883850 0.050171 0.465071
-8.917778 -0.609103 4.410000 -0.883850 -0.050171 0.465071
-8.853659 -1.313570 4.410000 -0.901705 -0.082070 0.424492
-8.629865 -2.417886 4.410000 -0.889788 -0.180319 0.419240
-8.590435 -2.574655 4.410000 -0.818634 -0.267099 0.508425
-8.558179 -2.673517 4.410000 -0.829480 -0.337457 0.445068
-8.156443 -3.660995 4.410000 -0.801686 -0.395175 0.448483
-7.720817 -4.544745 4.410000 -0.802678 -0.457622 0.382479
-7.625126 -4.712587 4.410000 -0.802678 -0.457622 0.382479
-7.499069 -4.894489 4.410000 -0.759514 -0.526342 0.382234
-6.775097 -5.832883 4.410000 -0.708443 -0.546564 0.446517
-5.982515 -6.661278 4.410000 -0.648687 -0.620644 0.440461
-5.793900 -6.834959 4.410000 -0.585159 -0.635472 0.503751
-5.391318 -7.135530 4.410000 -0.521887 -0.699011 0.488895
-4.679281 -7.636594 4.410000 -0.448483 -0.801686 0.395175
-4.284572 -7.857404 4.410000 -0.448483 -0.801686 0.395175
-3.424855 -8.267061 4.410000 -0.302377 -0.852184 0.427026
-2.725530 -8.515201 4.410000 -0.233171 -0.851640 0.469405
-2.048009 -8.700700 4.410000 -0.233171 -0.851640 0.469405
-1.079619 -8.877960 4.410000 -0.078367 -0.872474 0.482336
-0.553056 -8.925257 4.410000 -0.078367 -0.872474 0.482336
-0.422512 -8.826415 4.610000 0.000000 -0.896494 0.443056
0.422512 -8.826415 4.610000 0.000000 -0.896494 0.443056
1.203497 -8.756266 4.610000 0.161879 -0.884358 0.437842
1.924402 -8.624307 4.610000 0.161879 -0.884358 0.437842
2.849137 -8.371122 4.610000 0.302377 -0.852184 0.427026
3.311402 -8.207098 4.610000 0.302377 -0.852184 0.427026
4.470744 -7.654669 4.610000 0.448483 -0.801686 0.395175
4.577658 -7.594859 4.610000 0.448483 -0.801686 0.395175
4.770525 -7.459137 4.610000 0.522219 -0.742100 0.420208
5.686780 -6.775054 4.610000 0.585159 -0.635472 0.503751
6.116058 -6.379764 4.610000 0.648687 -0.620644 0.440461
6.689621 -5.780285 4.610000 0.708443 -0.546564 0.446517
7.447913 -4.797405 4.610000 0.708443 -0.546564 0.446517
7.542815 -4.661716 4.610000 0.699011 -0.488895 0.521887
7.608141 -4.546349 4.610000 0.801686 -0.395175 0.448483
8.070735 -3.607890 4.610000 0.829480 -0.337457 0.445068
8.365515 -2.883313 4.610000 0.829480 -0.337457 0.445068
8.488488 -2.506414 4.610000 0.818634 -0.267099 0.508425
8.638810 -1.908751 4.610000 0.889788 -0.180319 0.419240
8.759571 -1.312849 4.610000 0.901705 -0.082070 0.424492
8.794171 -0.932710 4.610000 0.901705 -0.082070 0.424492
8.847115 0.000000 4.610000 0.883850 0.050171 0.465071
8.794171 0.932710 4.610000 0.901705 0.082070 0.424492
8.759571 1.312849 4.610000 0.901705 0.082070 0.424492
8.638810 1.908751 4.610000 0.839788 0.211221 0.500142
8.488488 2.506414 4.610000 0.839788 0.211221 0.500142
8.365515 2.883313 4.610000 0.829480 0.337457 0.445068
8.070735 3.607890 4.610000 0.829480 0.337457 0.445068
7.608141 4.546349 4.610000 0.801686 0.395175 0.448483
7.542815 4.661716 4.610000 0.742100 0.420208 0.522219
7.447913 4.797405 4.610000 0.708443 0.546564 0.446517
6.689621 5.780285 4.610000 0.708443 0.546564 0.446517
6.116058 6.379764 4.610000 0.585159 0.635472 0.503751
5.686780 6.775054 4.610000 0.585159 0.635472 0.503751
4.770525 7.459137 4.610000 0.522219 0.742100 0.420208
4.577658 7.594859 4.610000 0.448483 0.801686 0.395175
4.470744 7.654669 4.610000 0.448483 0.801686 0.395175
3.311402 8.207098 4.610000 0.382479 0.802678 0.457622
2.849137 8.371122 4.610000 0.302377 0.852184 0.427026
1.924402 8.624307 4.610000 0.233171 0.851640 0.469405
1.203497 8.756266 4.610000 0.161879 0.884358 0.437842
0.422512 8.826415 4.610000 0.078367 0.872474 0.482336
-0.422512 8.826415 4.610000 -0.078367 0.872474 0.482336
-1.203497 8.756266 4.610000 -0.078367 0.872474 0.482336
-1.924402 8.624307 4.610000 -0.161879 0.884358 0.437842
-2.849137 8.371122 4.610000 -0.302377 0.852184 0.427026
-3.311402 8.207098 4.610000 -0.382479 0.802678 0.457622
-4.470744 7.654669 4.610000 -0.382479 0.802678 0.457622
-4.577658 7.594859 4.610000 -0.448483 0.801686 0.395175
-4.770525 7.459137 4.610000 -0.521887 0.699011 0.488895
-5.686780 6.775054 4.610000 -0.585159 0.635472 0.503751
-6.116058 6.379764 4.610000 -0.585159 0.635472 0.503751
-6.689621 5.780285 4.610000 -0.648687 0.620644 0.440461
-7.447913 4.797405 4.610000 -0.708443 0.546564 0.446517
-7.542815 4.661716 4.610000 -0.742100 0.420208 0.522219
-7.608141 4.546349 4.610000 -0.801686 0.395175 0.448483
-8.070735 3.607890 4.610000 -0.829480 0.337457 0.445068
-8.365515 2.883313 4.610000 -0.829480 0.337457 0.445068
-8.488488 2.506414 4.610000 -0.818634 0.267099 0.508425
-8.638810 1.908751 4.610000 -0.889788 0.180319 0.419240
-8.759571 1.312849 4.610000 -0.901705 0.082070 0.424492
-8.794171 0.932710 4.610000 -0.901705 0.082070 0.424492
-8.847115 0.000000 4.610000 -0.883850 0.050171 0.465071
-8.794171 -0.932710 4.610000 -0.883850 -0.050171 0.465071
-8.759571 -1.312849 4.610000 -0.889788 -0.180319 0.419240
-8.638810 -1.908751 4.610000 -0.889788 -0.180319 0.419240
-8.488488 -2.506414 4.610000 -0.818634 -0.267099 0.508425
-8.365515 -2.883313 4.610000 -0.829480 -0.337457 0.445068
-8.070735 -3.607890 4.610000 -0.801686 -0.395175 0.448483
-7.608141 -4.546349 4.610000 -0.801686 -0.395175 0.448483
-7.542815 -4.661716 4.610000 -0.742100 -0.420208 0.522219
-7.447913 -4.797405 4.610000 -0.708443 -0.546564 0.446517
-6.689621 -5.780285 4.610000 -0.708443 -0.546564 0.446517
-6.116058 -6.379764 4.610000 -0.648687 -0.620644 0.440461
-5.686780 -6.775054 4.610000 -0.585159 -0.635472 0.503751
-4.770525 -7.459137 4.610000 -0.521887 -0.699011 0.488895
-4.577658 -7.594859 4.610000 -0.448483 -0.801686 0.395175
-4.470744 -7.654669 4.610000 -0.448483 -0.801686 0.395175
-3.311402 -8.207098 4.610000 -0.382479 -0.802678 0.457622
-2.849137 -8.371122 4.610000 -0.302377 -0.852184 0.427026
-1.924402 -8.624307 4.610000 -0.161879 -0.884358 0.437842
-1.203497 -8.756266 4.610000 -0.078367 -0.872474 0.482336
-0.422512 -8.826415 4.610000 0.000000 -0.896494 0.443056
-0.291969 -8.727573 4.810000 0.000000 -0.896494 0.443056
0.291969 -8.727573 4.810000 0.000000 -0.896494 0.443056
1.327375 -8.634571 4.810000 0.161879 -0.884358 0.437842
1.800795 -8.547914 4.810000 0.161879 -0.884358 0.437842
2.972743 -8.227044 4.810000 0.302377 -0.852184 0.427026
3.197950 -8.147135 4.810000 0.302377 -0.852184 0.427026
3.962670 -7.782744 4.810000 0.382479 -0.802678 0.457622
4.462217 -7.531341 4.810000 0.446517 -0.708443 0.546564
4.617806 -7.433276 4.810000 0.521887 -0.699011 0.488895
5.579661 -6.715148 4.810000 0.585159 -0.635472 0.503751
6.249602 -6.098249 4.810000 0.648687 -0.620644 0.440461
6.604145 -5.727686 4.810000 0.708443 -0.546564 0.446517
7.072877 -5.120127 4.810000 0.708443 -0.546564 0.446517
7.438559 -4.597282 4.810000 0.699011 -0.488895 0.521887
7.690278 -4.152740 4.810000 0.801686 -0.395175 0.448483
7.985027 -3.554786 4.810000 0.801686 -0.395175 0.448483
8.172851 -3.093110 4.810000 0.818634 -0.267099 0.508425
8.386540 -2.438172 4.810000 0.818634 -0.267099 0.508425
8.647754 -1.399617 4.810000 0.889788 -0.180319 0.419240
8.665484 -1.312128 4.810000 0.901705 -0.082070 0.424492
8.670564 -1.256316 4.810000 0.901705 -0.082070 0.424492
8.741878 0.000000 4.810000 0.883850 0.050171 0.465071
8.670564 1.256316 4.810000 0.901705 0.082070 0.424492
8.665484 1.312128 4.810000 0.901705 0.082070 0.424492
8.647754 1.399617 4.810000 0.889788 0.180319 0.419240
8.386540 2.438172 4.810000 0.818634 0.267099 0.508425
8.172851 3.093110 4.810000 0.818634 0.267099 0.508425
7.985027 3.554786 4.810000 0.801686 0.395175 0.448483
7.690278 4.152740 4.810000 0.801686 0.395175 0.448483
7.438559 4.597282 4.810000 0.742100 0.420208 0.522219
7.072877 5.120127 4.810000 0.708443 0.546564 0.446517
6.604145 5.727686 4.810000 0.708443 0.546564 0.446517
6.249602 6.098249 4.810000 0.648687 0.620644 0.440461
5.579661 6.715148 4.810000 0.585159 0.635472 0.503751
4.617806 7.433276 4.810000 0.521887 0.699011 0.488895
4.462217 7.531341 4.810000 0.382234 0.759514 0.526342
3.962670 7.782744 4.810000 0.382479 0.802678 0.457622
3.197950 8.147135 4.810000 0.382479 0.802678 0.457622
2.972743 8.227044 4.810000 0.302377 0.852184 0.427026
1.800795 8.547914 4.810000 0.233171 0.851640 0.469405
1.327375 8.634571 4.810000 0.161879 0.884358 0.437842
0.291969 8.727573 4.810000 0.078367 0.872474 0.482336
-0.291969 8.727573 4.810000 0.000000 0.896494 0.443056
-1.327375 8.634571 4.810000 -0.161879 0.884358 0.437842
-1.800795 8.547914 4.810000 -0.161879 0.884358 0.437842
-2.972743 8.227044 4.810000 -0.302377 0.852184 0.427026
-3.197950 8.147135 4.810000 -0.382479 0.802678 0.457622
-3.962670 7.782744 4.810000 -0.382479 0.802678 0.457622
-4.462217 7.531341 4.810000 -0.382234 0.759514 0.526342
-4.617806 7.433276 4.810000 -0.446517 0.708443 0.546564
-5.579661 6.715148 4.810000 -0.585159 0.635472 0.503751
-6.249602 6.098249 4.810000 -0.648687 0.620644 0.440461
-6.604145 5.727686 4.810000 -0.708443 0.546564 0.446517
-7.072877 5.120127 4.810000 -0.708443 0.546564 0.446517
-7.438559 4.597282 4.810000 -0.742100 0.420208 0.522219
-7.690278 4.152740 4.810000 -0.801686 0.395175 0.448483
-7.985027 3.554786 4.810000 -0.801686 0.395175 0.448483
-8.172851 3.093110 4.810000 -0.818634 0.267099 0.508425
-8.386540 2.438172 4.810000 -0.818634 0.267099 0.508425
-8.647754 1.399617 4.810000 -0.839788 0.211221 0.500142
-8.665484 1.312128 4.810000 -0.901705 0.082070 0.424492
-8.670564 1.256316 4.810000 -0.901705 0.082070 0.424492
-8.741878 0.000000 4.810000 -0.883850 0.050171 0.465071
-8.670564 -1.256316 4.810000 -0.901705 -0.082070 0.424492
-8.665484 -1.312128 4.810000 -0.889788 -0.180319 0.419240
-8.647754 -1.399617 4.810000 -0.889788 -0.180319 0.419240
-8.386540 -2.438172 4.810000 -0.818634 -0.267099 0.508425
-8.172851 -3.093110 4.810000 -0.829480 -0.337457 0.445068
-7.985027 -3.554786 4.810000 -0.829480 -0.337457 0.445068
-7.690278 -4.152740 4.810000 -0.742100 -0.420208 0.522219
-7.438559 -4.597282 4.810000 -0.742100 -0.420208 0.522219
-7.072877 -5.120127 4.810000 -0.708443 -0.546564 0.446517
-6.604145 -5.727686 4.810000 -0.648687 -0.620644 0.440461
-6.249602 -6.098249 4.810000 -0.648687 -0.620644 0.440461
-5.579661 -6.715148 4.810000 -0.585159 -0.635472 0.503751
-4.617806 -7.433276 4.810000 -0.446517 -0.708443 0.546564
-4.462217 -7.531341 4.810000 -0.446517 -0.708443 0.546564
-3.962670 -7.782744 4.810000 -0.382479 -0.802678 0.457622
-3.197950 -8.147135 4.810000 -0.382479 -0.802678 0.457622
-2.972743 -8.227044 4.810000 -0.302377 -0.852184 0.427026
-1.800795 -8.547914 4.810000 -0.161879 -0.884358 0.437842
-1.327375 -8.634571 4.810000 -0.161879 -0.884358 0.437842
-0.291969 -8.727573 4.810000 0.000000 -0.896494 0.443056
-0.161425 -8.628731 5.010000 0.000000 -0.896494 0.443056
0.161425 -8.628731 5.010000 0.000000 -0.896494 0.443056
1.451253 -8.512877 5.010000 0.161879 -0.884358 0.437842
1.677188 -8.471520 5.010000 0.161879 -0.884358 0.437842
3.010941 -8.106350 5.010000 0.233171 -0.851640 0.469405
3.083436 -8.085455 5.010000 0.313422 -0.759999 0.569358
3.096350 -8.080130 5.010000 0.382234 -0.759514 0.526342
4.338610 -7.454947 5.010000 0.446517 -0.708443 0.546564
4.741751 -7.200856 5.010000 0.521887 -0.699011 0.488895
5.472542 -6.655242 5.010000 0.585159 -0.635472 0.503751
6.383145 -5.816735 5.010000 0.648687 -0.620644 0.440461
6.518668 -5.675088 5.010000 0.708443 -0.546564 0.446517
6.697840 -5.442850 5.010000 0.708443 -0.546564 0.446517
7.334303 -4.532849 5.010000 0.699011 -0.488895 0.521887
7.772415 -3.759131 5.010000 0.801686 -0.395175 0.448483
7.899319 -3.501682 5.010000 0.801686 -0.395175 0.448483
7.980187 -3.302907 5.010000 0.829480 -0.337457 0.445068
8.284592 -2.369931 5.010000 0.818634 -0.267099 0.508425
8.511424 -1.468074 5.010000 0.839788 -0.211221 0.500142
8.546957 -1.248757 5.010000 0.819634 -0.132793 0.557284
8.592032 -0.785850 5.010000 0.883850 -0.050171 0.465071
8.636640 0.000000 5.010000 0.883850 0.050171 0.465071
8.592032 0.785850 5.010000 0.833679 0.081178 0.546250
8.546957 1.248757 5.010000 0.833679 0.081178 0.546250
8.511424 1.468074 5.010000 0.819634 0.132793 0.557284
8.284592 2.369931 5.010000 0.839788 0.211221 0.500142
7.980187 3.302907 5.010000 0.829480 0.337457 0.445068
7.899319 3.501682 5.010000 0.801686 0.395175 0.448483
7.772415 3.759131 5.010000 0.801686 0.395175 0.448483
7.334303 4.532849 5.010000 0.742100 0.420208 0.522219
6.697840 5.442850 5.010000 0.708443 0.546564 0.446517
6.518668 5.675088 5.010000 0.708443 0.546564 0.446517
6.383145 5.816735 5.010000 0.585159 0.635472 0.503751
5.472542 6.655242 5.010000 0.585159 0.635472 0.503751
4.741751 7.200856 5.010000 0.521887 0.699011 0.488895
4.338610 7.454947 5.010000 0.382234 0.759514 0.526342
3.096350 8.080130 5.010000 0.382234 0.759514 0.526342
3.083436 8.085455 5.010000 0.313422 0.759999 0.569358
3.010941 8.106350 5.010000 0.233171 0.851640 0.469405
1.677188 8.471520 5.010000 0.233171 0.851640 0.469405
1.451253 8.512877 5.010000 0.161879 0.884358 0.437842
0.161425 8.628731 5.010000 0.078367 0.872474 0.482336
-0.161425 8.628731 5.010000 -0.078367 0.872474 0.482336
-1.451253 8.512877 5.010000 -0.161879 0.884358 0.437842
-1.677188 8.471520 5.010000 -0.161879 0.884358 0.437842
-3.010941 8.106350 5.010000 -0.233171 0.851640 0.469405
-3.083436 8.085455 5.010000 -0.313422 0.759999 0.569358
-3.096350 8.080130 5.010000 -0.382234 0.759514 0.526342
-4.338610 7.454947 5.010000 -0.382234 0.759514 0.526342
-4.741751 7.200856 5.010000 -0.446517 0.708443 0.546564
-5.472542 6.655242 5.010000 -0.585159 0.635472 0.503751
-6.383145 5.816735 5.010000 -0.648687 0.620644 0.440461
-6.518668 5.675088 5.010000 -0.708443 0.546564 0.446517
-6.697840 5.442850 5.010000 -0.708443 0.546564 0.446517
-7.334303 4.532849 5.010000 -0.742100 0.420208 0.522219
-7.772415 3.759131 5.010000 -0.801686 0.395175 0.448483
-7.899319 3.501682 5.010000 -0.801686 0.395175 0.448483
-7.980187 3.302907 5.010000 -0.829480 0.337457 0.445068
-8.284592 2.369931 5.010000 -0.839788 0.211221 0.500142
-8.511424 1.468074 5.010000 -0.819634 0.132793 0.557284
-8.546957 1.248757 5.010000 -0.819634 0.132793 0.557284
-8.592032 0.785850 5.010000 -0.883850 0.050171 0.465071
-8.636640 0.000000 5.010000 -0.883850 0.050171 0.465071
-8.592032 -0.785850 5.010000 -0.833679 -0.081178 0.546250
-8.546957 -1.248757 5.010000 -0.819634 -0.132793 0.557284
-8.511424 -1.468074 5.010000 -0.839788 -0.211221 0.500142
-8.284592 -2.369931 5.010000 -0.818634 -0.267099 0.508425
-7.980187 -3.302907 5.010000 -0.829480 -0.337457 0.445068
-7.899319 -3.501682 5.010000 -0.829480 -0.337457 0.445068
-7.772415 -3.759131 5.010000 -0.801686 -0.395175 0.448483
-7.334303 -4.532849 5.010000 -0.742100 -0.420208 0.522219
-6.697840 -5.442850 5.010000 -0.708443 -0.546564 0.446517
-6.518668 -5.675088 5.010000 -0.648687 -0.620644 0.440461
-6.383145 -5.816735 5.010000 -0.648687 -0.620644 0.440461
-5.472542 -6.655242 5.010000 -0.585159 -0.635472 0.503751
-4.741751 -7.200856 5.010000 -0.446517 -0.708443 0.546564
-4.338610 -7.454947 5.010000 -0.446517 -0.708443 0.546564
-3.096350 -8.080130 5.010000 -0.382234 -0.759514 0.526342
-3.083436 -8.085455 5.010000 -0.233320 -0.809504 0.538762
-3.010941 -8.106350 5.010000 -0.233171 -0.851640 0.469405
-1.677188 -8.471520 5.010000 -0.161879 -0.884358 0.437842
-1.451253 -8.512877 5.010000 -0.161879 -0.884358 0.437842
-0.161425 -8.628731 5.010000 0.000000 -0.896494 0.443056
-0.030881 -8.529890 5.210000 0.000000 -0.896494 0.443056
0.030881 -8.529890 5.210000 0.078367 -0.872474 0.482336
1.143448 -8.429957 5.210000 0.078367 -0.872474 0.482336
1.551360 -8.391436 5.210000 0.160129 -0.791679 0.589579
1.580384 -8.385566 5.210000 0.160129 -0.791679 0.589579
2.948767 -7.991162 5.210000 0.313422 -0.759999 0.569358
3.219957 -7.879323 5.210000 0.382234 -0.759514 0.526342
4.215004 -7.378554 5.210000 0.446517 -0.708443 0.546564
4.865696 -6.968436 5.210000 0.446517 -0.708443 0.546564
5.365422 -6.595337 5.210000 0.521887 -0.699011 0.488895
6.266164 -5.765910 5.210000 0.585159 -0.635472 0.503751
6.418655 -5.613419 5.210000 0.635472 -0.503751 0.585159
6.508418 -5.500185 5.210000 0.699011 -0.488895 0.521887
7.230047 -4.468415 5.210000 0.699011 -0.488895 0.521887
7.769670 -3.515425 5.210000 0.742100 -0.420208 0.522219
7.804367 -3.442896 5.210000 0.731257 -0.349826 0.585563
7.842656 -3.343725 5.210000 0.818634 -0.267099 0.508425
8.182644 -2.301690 5.210000 0.818634 -0.267099 0.508425
8.344900 -1.656583 5.210000 0.839788 -0.211221 0.500142
8.423350 -1.172363 5.210000 0.819634 -0.132793 0.557284
8.522869 -0.150335 5.210000 0.883850 -0.050171 0.465071
8.531403 0.000000 5.210000 0.883850 -0.050171 0.465071
8.522869 0.150335 5.210000 0.833679 0.081178 0.546250
8.423350 1.172363 5.210000 0.833679 0.081178 0.546250
8.344900 1.656583 5.210000 0.819634 0.132793 0.557284
8.182644 2.301690 5.210000 0.839788 0.211221 0.500142
7.842656 3.343725 5.210000 0.818634 0.267099 0.508425
7.804367 3.442896 5.210000 0.731257 0.349826 0.585563
7.769670 3.515425 5.210000 0.742100 0.420208 0.522219
7.230047 4.468415 5.210000 0.742100 0.420208 0.522219
6.508418 5.500185 5.210000 0.699011 0.488895 0.521887
6.418655 5.613419 5.210000 0.577350 0.577350 0.577350
6.266164 5.765910 5.210000 0.585159 0.635472 0.503751
5.365422 6.595337 5.210000 0.521887 0.699011 0.488895
4.865696 6.968436 5.210000 0.521887 0.699011 0.488895
4.215004 7.378554 5.210000 0.382234 0.759514 0.526342
3.219957 7.879323 5.210000 0.382234 0.759514 0.526342
2.948767 7.991162 5.210000 0.313422 0.759999 0.569358
1.580384 8.385566 5.210000 0.160129 0.791679 0.589579
1.551360 8.391436 5.210000 0.160129 0.791679 0.589579
1.143448 8.429957 5.210000 0.078417 0.830386 0.551642
0.030881 8.529890 5.210000 0.078367 0.872474 0.482336
-0.030881 8.529890 5.210000 -0.078367 0.872474 0.482336
-1.143448 8.429957 5.210000 -0.078367 0.872474 0.482336
-1.551360 8.391436 5.210000 -0.160129 0.791679 0.589579
-1.580384 8.385566 5.210000 -0.233320 0.809504 0.538762
-2.948767 7.991162 5.210000 -0.313422 0.759999 0.569358
-3.219957 7.879323 5.210000 -0.382234 0.759514 0.526342
-4.215004 7.378554 5.210000 -0.382234 0.759514 0.526342
-4.865696 6.968436 5.210000 -0.446517 0.708443 0.546564
-5.365422 6.595337 5.210000 -0.585159 0.635472 0.503751
-6.266164 5.765910 5.210000 -0.585159 0.635472 0.503751
-6.418655 5.613419 5.210000 -0.577350 0.577350 0.577350
-6.508418 5.500185 5.210000 -0.699011 0.488895 0.521887
-7.230047 4.468415 5.210000 -0.742100 0.420208 0.522219
-7.769670 3.515425 5.210000 -0.742100 0.420208 0.522219
-7.804367 3.442896 5.210000 -0.759176 0.293108 0.581154
-7.842656 3.343725 5.210000 -0.818634 0.267099 0.508425
-8.182644 2.301690 5.210000 -0.818634 0.267099 0.508425
-8.344900 1.656583 5.210000 -0.819634 0.132793 0.557284
-8.423350 1.172363 5.210000 -0.819634 0.132793 0.557284
-8.522869 0.150335 5.210000 -0.883850 0.050171 0.465071
-8.531403 0.000000 5.210000 -0.883850 -0.050171 0.465071
-8.522869 -0.150335 5.210000 -0.883850 -0.050171 0.465071
-8.423350 -1.172363 5.210000 -0.819634 -0.132793 0.557284
-8.344900 -1.656583 5.210000 -0.839788 -0.211221 0.500142
-8.182644 -2.301690 5.210000 -0.818634 -0.267099 0.508425
-7.842656 -3.343725 5.210000 -0.818634 -0.267099 0.508425
-7.804367 -3.442896 5.210000 -0.759176 -0.293108 0.581154
-7.769670 -3.515425 5.210000 -0.742100 -0.420208 0.522219
-7.230047 -4.468415 5.210000 -0.742100 -0.420208 0.522219
-6.508418 -5.500185 5.210000 -0.699011 -0.488895 0.521887
-6.418655 -5.613419 5.210000 -0.635472 -0.503751 0.585159
-6.266164 -5.765910 5.210000 -0.585159 -0.635472 0.503751
-5.365422 -6.595337 5.210000 -0.585159 -0.635472 0.503751
-4.865696 -6.968436 5.210000 -0.521887 -0.699011 0.488895
-4.215004 -7.378554 5.210000 -0.446517 -0.708443 0.546564
-3.219957 -7.879323 5.210000 -0.382234 -0.759514 0.526342
